X,Y,Terrain,Feature,Resource,ResourceType,Improvement,Owner,CityOwner,District,Building,Appeal,Continent,Rivers,CliffSide,GoodyHut
16,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
16,35,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
16,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
16,37,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
17,0,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
17,1,TERRAIN_SNOW,,,default,IMPROVEMENT_GOODY_HUT,,,,,5,CONTINENT_VAALBARA,5,False,False
17,2,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
17,3,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,2,False,False
17,4,TERRAIN_SNOW_HILLS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
17,5,TERRAIN_TUNDRA,,RESOURCE_FURS,Luxury,,,,,,3,CONTINENT_VAALBARA,5,False,False
17,6,TERRAIN_TUNDRA,,,default,,,,,,2,CONTINENT_VAALBARA,1|2|3,False,False
17,7,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,1|2,False,False
17,8,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
17,9,TERRAIN_GRASS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
17,10,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,4|5,False,False
17,11,TERRAIN_GRASS,,RESOURCE_CATTLE,Bonus,,,,,,3,CONTINENT_VAALBARA,0|4|5,False,False
17,12,TERRAIN_PLAINS,,,default,,,,,,0,CONTINENT_VAALBARA,2,False,False
17,13,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
17,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
17,15,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
17,16,TERRAIN_PLAINS,,,default,,,,,,6,CONTINENT_VAALBARA,4|5,False,False
17,17,TERRAIN_PLAINS,,,default,,,,,,4,CONTINENT_VAALBARA,4|5,False,False
17,18,TERRAIN_GRASS,,RESOURCE_CATTLE,Bonus,,,,,,5,CONTINENT_VAALBARA,0|1|2,False,False
17,19,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,3|4|5,False,False
17,20,TERRAIN_GRASS,FEATURE_MARSH,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
17,21,TERRAIN_PLAINS,,,default,,,,,,-1,CONTINENT_VAALBARA,0|2,False,False
17,22,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,3,CONTINENT_VAALBARA,1,False,False
17,23,TERRAIN_PLAINS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,2,False,False
17,24,TERRAIN_GRASS_HILLS,,RESOURCE_COAL,Strategic,,,,,,4,CONTINENT_VAALBARA,,False,False
17,25,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
17,26,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
17,27,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
17,28,TERRAIN_PLAINS_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
17,29,TERRAIN_PLAINS_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
17,30,TERRAIN_COAST,,,default,,,,,,0,,,False,False
17,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
17,32,TERRAIN_COAST,,RESOURCE_OIL,Strategic,,,,,,0,,,False,False
17,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
17,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
17,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
17,36,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
17,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
18,0,TERRAIN_COAST,,,default,,,,,,0,,,False,False
18,1,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
18,2,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,0|4|5,False,False
18,3,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,1|2|3,False,False
18,4,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
18,5,TERRAIN_TUNDRA,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
18,6,TERRAIN_TUNDRA_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,4|5,False,False
18,7,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,4,CONTINENT_VAALBARA,0|4|5,False,False
18,8,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,2,False,False
18,9,TERRAIN_GRASS,,RESOURCE_NITER,Strategic,,,,,,2,CONTINENT_VAALBARA,,False,False
18,10,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
18,11,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,5,False,False
18,12,TERRAIN_GRASS,,RESOURCE_CATTLE,Bonus,,,,,,0,CONTINENT_VAALBARA,1|2|3,False,False
18,13,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-1,CONTINENT_VAALBARA,2,False,False
18,14,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
18,15,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
18,16,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
18,17,TERRAIN_PLAINS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
18,18,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,4,False,False
18,19,TERRAIN_GRASS_HILLS,,RESOURCE_COPPER,Bonus,,,,,,1,CONTINENT_VAALBARA,,False,False
18,20,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,1,CONTINENT_VAALBARA,0|4|5,False,False
18,21,TERRAIN_GRASS,,RESOURCE_HONEY,Luxury,,,,,,1,CONTINENT_VAALBARA,0|1|2|3|5,False,False
18,22,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,0|2|3|4|5,False,False
18,23,TERRAIN_GRASS,,RESOURCE_STONE,Bonus,,,,,,2,CONTINENT_VAALBARA,1|2|3,False,False
18,24,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
18,25,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,1,False,False
18,26,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,3,CONTINENT_VAALBARA,,False,False
18,27,TERRAIN_PLAINS_HILLS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
18,28,TERRAIN_DESERT,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
18,29,TERRAIN_PLAINS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,0|1,False,False
18,30,TERRAIN_COAST,,RESOURCE_WHALES,Luxury,,,,,,0,,,False,False
18,31,TERRAIN_COAST,,,default,,,,,,0,,,False,False
18,32,TERRAIN_COAST,,,default,,,,,,0,,,False,False
18,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
18,34,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
18,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
18,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
18,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
19,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
19,1,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
19,2,TERRAIN_SNOW,,,default,,,,,,3,CONTINENT_VAALBARA,5,False,False
19,3,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,4|5,False,False
19,4,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
19,5,TERRAIN_TUNDRA_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,1|2,False,False
19,6,TERRAIN_TUNDRA,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
19,7,TERRAIN_GRASS_HILLS,,,default,,,,,,4,CONTINENT_VAALBARA,5,False,False
19,8,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,1|2|3,False,False
19,9,TERRAIN_GRASS,,,default,,,,,,4,CONTINENT_VAALBARA,2,False,False
19,10,TERRAIN_GRASS_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
19,11,TERRAIN_GRASS,,RESOURCE_URANIUM,Strategic,,,,,,2,CONTINENT_VAALBARA,,False,False
19,12,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,0|4|5,False,False
19,13,TERRAIN_PLAINS,FEATURE_JUNGLE,RESOURCE_BANANAS,Bonus,,,,,,-3,CONTINENT_VAALBARA,1|2|3,False,False
19,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
19,15,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
19,16,TERRAIN_PLAINS,,RESOURCE_ALUMINUM,Strategic,,,,,,3,CONTINENT_VAALBARA,,False,False
19,17,TERRAIN_PLAINS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
19,18,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,0,CONTINENT_VAALBARA,,False,False
19,19,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,0|1,False,False
19,20,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,0|1|5,False,False
19,21,TERRAIN_GRASS,,,default,,,,,,4,CONTINENT_VAALBARA,3|4,False,False
19,22,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,3|5,False,False
19,23,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,4|5,False,False
19,24,TERRAIN_GRASS,,RESOURCE_STONE,Bonus,,,,,,1,CONTINENT_VAALBARA,0|1|2,False,False
19,25,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,0|3|4|5,False,False
19,26,TERRAIN_PLAINS,,,default,,,,,,-1,CONTINENT_VAALBARA,2,False,False
19,27,TERRAIN_DESERT,FEATURE_FLOODPLAINS,RESOURCE_SUGAR,Luxury,,,,,,1,CONTINENT_VAALBARA,0|1,False,False
19,28,TERRAIN_PLAINS_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,0|1,False,False
19,29,TERRAIN_PLAINS_HILLS,,RESOURCE_COAL,Strategic,,,,,,3,CONTINENT_VAALBARA,3|4,False,False
19,30,TERRAIN_PLAINS_HILLS,,,default,,,,,,4,CONTINENT_VAALBARA,3,False,False
19,31,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
19,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
19,33,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
19,34,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
19,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
19,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
19,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
20,0,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
20,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
20,2,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
20,3,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
20,4,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,4|5,False,False
20,5,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,4|5,False,False
20,6,TERRAIN_TUNDRA,,,default,,,,,,2,CONTINENT_VAALBARA,2,False,False
20,7,TERRAIN_TUNDRA,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
20,8,TERRAIN_GRASS,,RESOURCE_NITER,Strategic,,,,,,3,CONTINENT_VAALBARA,4|5,False,False
20,9,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
20,10,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
20,11,TERRAIN_GRASS_HILLS,,,default,IMPROVEMENT_GOODY_HUT,,,,,2,CONTINENT_VAALBARA,,False,False
20,12,TERRAIN_PLAINS,,,default,,,,,,0,CONTINENT_VAALBARA,5,False,False
20,13,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,-2,CONTINENT_VAALBARA,4|5,False,False
20,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,-3,CONTINENT_VAALBARA,1|2,False,False
20,15,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,1,CONTINENT_VAALBARA,1|2,False,False
20,16,TERRAIN_PLAINS,,RESOURCE_ALUMINUM,Strategic,,,,,,1,CONTINENT_VAALBARA,,False,False
20,17,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,0|1,False,False
20,18,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,2,CONTINENT_VAALBARA,0|1,False,False
20,19,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,3|4,False,False
20,20,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,3|4,False,False
20,21,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,3,CONTINENT_VAALBARA,,False,False
20,22,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
20,23,TERRAIN_GRASS,FEATURE_MARSH,RESOURCE_RICE,Bonus,,,,,,-1,CONTINENT_VAALBARA,,False,False
20,24,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,1,CONTINENT_VAALBARA,4,False,False
20,25,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,5,False,False
20,26,TERRAIN_GRASS,FEATURE_MARSH,RESOURCE_SUGAR,Luxury,,,,,,2,CONTINENT_VAALBARA,0|1|2|3,False,False
20,27,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,3|4,False,False
20,28,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,3|4,False,False
20,29,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
20,30,TERRAIN_PLAINS_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
20,31,TERRAIN_COAST,,,default,,,,,,0,,,False,False
20,32,TERRAIN_COAST,,,default,,,,,,0,,,False,False
20,33,TERRAIN_COAST,,,default,,,,,,0,,,False,False
20,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
20,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
20,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
20,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
21,0,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
21,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
21,2,TERRAIN_SNOW_HILLS,,RESOURCE_COPPER,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
21,3,TERRAIN_SNOW_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
21,4,TERRAIN_SNOW_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
21,5,TERRAIN_TUNDRA_HILLS,,RESOURCE_IRON,Strategic,,,,,,3,CONTINENT_VAALBARA,,False,False
21,6,TERRAIN_TUNDRA_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
21,7,TERRAIN_TUNDRA_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
21,8,TERRAIN_GRASS_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
21,9,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
21,10,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
21,11,TERRAIN_PLAINS,,RESOURCE_HONEY,Luxury,,,,,,1,CONTINENT_VAALBARA,,False,False
21,12,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
21,13,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-3,CONTINENT_VAALBARA,,False,False
21,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,RESOURCE_TRUFFLES,Luxury,,,,,,-3,CONTINENT_VAALBARA,4|5,False,False
21,15,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,-2,CONTINENT_VAALBARA,4|5,False,False
21,16,TERRAIN_PLAINS,,,default,,,,,,1,CONTINENT_VAALBARA,0|1|2,False,False
21,17,TERRAIN_GRASS,,RESOURCE_STONE,Bonus,,,,,,0,CONTINENT_VAALBARA,3|4,False,False
21,18,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,3|4,False,False
21,19,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,RESOURCE_TRUFFLES,Luxury,,,,,,1,CONTINENT_VAALBARA,,False,False
21,20,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
21,21,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
21,22,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
21,23,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
21,24,TERRAIN_GRASS,,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
21,25,TERRAIN_GRASS,,RESOURCE_MAIZE,Bonus,,,,,,1,CONTINENT_VAALBARA,,False,False
21,26,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,4,False,False
21,27,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
21,28,TERRAIN_DESERT_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
21,29,TERRAIN_PLAINS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
21,30,TERRAIN_PLAINS,,RESOURCE_HONEY,Luxury,,,,,,2,CONTINENT_VAALBARA,,False,False
21,31,TERRAIN_GRASS_HILLS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
21,32,TERRAIN_GRASS,FEATURE_MARSH,RESOURCE_OIL,Strategic,,,,,,4,CONTINENT_VAALBARA,,False,False
21,33,TERRAIN_COAST,,,default,,,,,,0,,,False,False
21,34,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
21,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
21,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
21,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
22,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
22,1,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
22,2,TERRAIN_SNOW,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
22,3,TERRAIN_SNOW,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
22,4,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,5,TERRAIN_TUNDRA,,,default,,,,,,6,CONTINENT_VAALBARA,,False,False
22,6,TERRAIN_TUNDRA,FEATURE_EYJAFJALLAJOKULL,,default,,,,,,5,CONTINENT_VAALBARA,,False,False
22,7,TERRAIN_PLAINS_HILLS,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
22,8,TERRAIN_PLAINS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
22,9,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
22,10,TERRAIN_PLAINS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
22,11,TERRAIN_PLAINS_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
22,12,TERRAIN_PLAINS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
22,13,TERRAIN_PLAINS,FEATURE_JUNGLE,RESOURCE_BANANAS,Bonus,,,,,,-1,CONTINENT_VAALBARA,,False,False
22,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
22,15,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
22,16,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,3,CONTINENT_VAALBARA,4,False,False
22,17,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,18,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
22,19,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
22,20,TERRAIN_GRASS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,21,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
22,22,TERRAIN_DESERT,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
22,23,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
22,24,TERRAIN_GRASS,,RESOURCE_MAIZE,Bonus,,,,,,0,CONTINENT_VAALBARA,,False,False
22,25,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,26,TERRAIN_DESERT,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
22,27,TERRAIN_DESERT,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,28,TERRAIN_COAST,,RESOURCE_WHALES,Luxury,,,,,,0,,,False,False
22,29,TERRAIN_COAST,,,default,,,,,,0,,,False,False
22,30,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,31,TERRAIN_GRASS,,RESOURCE_HONEY,Luxury,,,,,,3,CONTINENT_VAALBARA,,False,False
22,32,TERRAIN_GRASS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
22,33,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
22,34,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
22,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
22,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
22,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
23,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
23,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,2,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,3,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
23,4,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
23,5,TERRAIN_TUNDRA,FEATURE_FOREST,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
23,6,TERRAIN_TUNDRA,FEATURE_EYJAFJALLAJOKULL,,default,,,,,,5,CONTINENT_VAALBARA,,False,False
23,7,TERRAIN_GRASS,FEATURE_MARSH,RESOURCE_RICE,Bonus,,,,,,4,CONTINENT_VAALBARA,,False,False
23,8,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
23,9,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,2,False,False
23,10,TERRAIN_PLAINS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
23,11,TERRAIN_PLAINS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
23,12,TERRAIN_DESERT,FEATURE_OASIS,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
23,13,TERRAIN_DESERT,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
23,14,TERRAIN_DESERT,,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
23,15,TERRAIN_DESERT_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
23,16,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
23,17,TERRAIN_COAST,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
23,18,TERRAIN_COAST,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
23,19,TERRAIN_GRASS,,,default,,,,,,6,CONTINENT_VAALBARA,,False,False
23,20,TERRAIN_COAST,,RESOURCE_PEARLS,Luxury,,,,,,0,,,False,False
23,21,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,22,TERRAIN_DESERT_HILLS,,RESOURCE_SHEEP,Bonus,,,,,,3,CONTINENT_VAALBARA,,False,False
23,23,TERRAIN_DESERT,,,default,IMPROVEMENT_GOODY_HUT,,,,,4,CONTINENT_VAALBARA,,False,False
23,24,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
23,25,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
23,26,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,1,CONTINENT_VAALBARA,,False,False
23,27,TERRAIN_DESERT,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
23,28,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,29,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,30,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,31,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,32,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,33,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,34,TERRAIN_COAST,,,default,,,,,,0,,,False,False
23,35,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
23,36,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
23,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
24,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
